學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1017,實踐大學,06131040,資訊科技與通訊學系,D 日,B 學士,233,191,42,45,4,55,14,37,13,47,10, -, -, -, -, -, -,7,1,30 臺北市,1 一般
1017,實踐大學,07311041,建築設計學系,D 日,M 碩士,23,14,9,5,4,4,2,3,2,2,1, -, -, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,07311041,建築設計學系三年班,D 日,M 碩士,4,2,2, -, -, -, -, -, -, -, -,2,2, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,07311041,建築設計學系,D 日,B 學士,233,89,144,27,24,15,28,13,27,15,25,10,28, -, -, -, -,9,12,30 臺北市,1 一般
1017,實踐大學,09221045,家庭研究與兒童發展學系家庭諮商與輔導碩士班,D 日,M 碩士,47,14,33,5,9,3,10,4,11,2,3, -, -, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,09221045,家庭研究與兒童發展學系,D 日,B 學士,229,9,220,2,54,3,51,3,55,1,54, -, -, -, -, -, -, -,6,30 臺北市,1 一般
1017,實踐大學,09221045,家庭研究與兒童發展學系,P 進,B 學士,118,8,110,2,18, -,25,1,27,5,27, -, -, -, -, -, -, -,13,30 臺北市,1 一般
1017,實踐大學,09231044,社會工作學系,D 日,M 碩士,19,7,12,2,3,2,5,2,2,1,2, -, -, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,09231044,社會工作學系,D 日,B 學士,429,98,331,28,61,19,87,27,78,15,89, -, -, -, -, -, -,9,16,30 臺北市,1 一般
1017,實踐大學,09231044,社會工作學系,P 進,B 學士,120,29,91,5,9,4,18,5,32,10,27, -, -, -, -, -, -,5,5,30 臺北市,1 一般
1017,實踐大學,09299045,家庭研究與兒童發展學系高齡家庭服務事業碩士在職專班,N 職,M 碩士,31,2,29,1,11, -,12,1,4, -,2, -, -, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,09299045,家庭研究與兒童發展學系心理分析碩士在職專班,N 職,M 碩士,10,1,9,1,9, -, -, -, -, -, -, -, -, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,10131046,餐飲管理學系餐飲產業創新碩士班,D 日,M 碩士,17,7,10,4,1,3,4, -,5, -, -, -, -, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,10131046,餐飲管理學系,D 日,B 學士,268,102,166,18,42,23,40,32,30,21,44, -, -, -, -, -, -,8,10,30 臺北市,1 一般
1017,實踐大學,10131046,餐飲管理學系,P 進,B 學士,180,75,105,16,18,13,28,22,23,20,30, -, -, -, -, -, -,4,6,30 臺北市,1 一般
1017,實踐大學,10131054,智慧服務管理英語學士學位學程,D 日,B 學士,89,36,53,9,17,14,23,13,13, -, -, -, -, -, -, -, -, -, -,30 臺北市,1 一般
1017,實踐大學,10151047,觀光管理學系,D 日,B 學士,324,123,201,29,32,24,30,29,59,27,56, -, -, -, -, -, -,14,24,30 臺北市,1 一般
1017,實踐大學,10151047,觀光管理學系,P 進,B 學士,31,18,13,9,5,3,3,3,5, -, -, -, -, -, -, -, -,3, -,30 臺北市,1 一般
1017,實踐大學,10152049,休閒產業管理學系,D 日,B 學士,170,78,92,18,20,26,19,14,25,14,18, -, -, -, -, -, -,6,10,30 臺北市,1 一般
1017,實踐大學,10152049,休閒產業管理學系原住民專班,D 日,B 學士,10,6,4, -, -, -, -, -, -,3,1, -, -, -, -, -, -,3,3,30 臺北市,1 一般
1018,朝陽科技大學,02112003,視覺傳達設計系碩士班,D 日,M 碩士,24,3,21,1,8, -,6,2,3, -,4, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,02112003,視覺傳達設計系_品牌協同設計與國際行銷產業碩士專班,D 日,M 碩士,1,1, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,02112003,視覺傳達設計系,D 日,B 四技,538,124,414,27,94,36,97,28,107,28,106, -, -, -, -, -, -,5,10,06 臺中市,2 技職
1018,朝陽科技大學,02112003,視覺傳達設計系_香港二技專班,D 日,C 二技,14,7,7, -, -, -, -,2,3,5,3, -, -, -, -, -, -, -,1,06 臺中市,2 技職
1018,朝陽科技大學,02112003,視覺傳達設計系,N 修,B 四技,137,51,86,7,7,9,21,18,20,7,29, -, -, -, -, -, -,10,9,06 臺中市,2 技職
1018,朝陽科技大學,02122028,建築系建築及都市設計博士班,D 日,D 博士,24,17,7,5,1,2,1,2,2,3,1,2,1,1, -,2,1, -, -,06 臺中市,2 技職
1018,朝陽科技大學,02123004,工業設計系碩士班,D 日,M 碩士,20,9,11,1,4,6,2,1,2,1,1, -,2, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,02123004,工業設計系,D 日,B 四技,465,214,251,59,51,41,69,45,59,56,61, -, -, -, -, -, -,13,11,06 臺中市,2 技職
1018,朝陽科技大學,02123004,工業設計系_香港二技專班,D 日,C 二技,3,1,2, -, -, -, -, -, -,1,1, -, -, -, -, -, -, -,1,06 臺中市,2 技職
1018,朝陽科技大學,02123004,工業設計系,N 職,M 碩士,3,3, -, -, -, -, -, -, -, -, -,1, -,2, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,02123004,工業設計系,N 修,B 四技,111,65,46,12,12,8,5,24,11,12,13, -, -, -, -, -, -,9,5,06 臺中市,2 技職
1018,朝陽科技大學,02311001,應用英語系碩士班,D 日,M 碩士,20,4,16,1,5, -,4, -,3,2,3,1, -, -,1, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,02311001,應用英語系,D 日,B 四技,470,127,343,30,76,25,79,31,78,29,91, -, -, -, -, -, -,12,19,06 臺中市,2 技職
1018,朝陽科技大學,02311001,應用英語系,D 日,C 二技,1, -,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,06 臺中市,2 技職
1018,朝陽科技大學,02311001,應用英語系,N 修,B 四技,38,21,17, -, -, -, -, -, -,15,12, -, -, -, -, -, -,6,5,06 臺中市,2 技職
1018,朝陽科技大學,03211006,傳播藝術系,D 日,B 四技,486,151,335,40,77,29,79,37,74,38,95, -, -, -, -, -, -,7,10,06 臺中市,2 技職
1018,朝陽科技大學,03211006,傳播藝術系_香港二技專班,D 日,C 二技,12,6,6, -, -, -, -,2,2,4,3, -, -, -, -, -, -, -,1,06 臺中市,2 技職
1018,朝陽科技大學,03211006,傳播藝術系,N 修,B 四技,159,58,101,13,16,11,25,13,25,15,27, -, -, -, -, -, -,6,8,06 臺中市,2 技職
1018,朝陽科技大學,04111007,會計系碩士班,D 日,M 碩士,13,6,7,4,6,1,1, -, -,1, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04111007,會計系,D 日,B 四技,517,165,352,29,69,36,80,44,95,45,91, -, -, -, -, -, -,11,17,06 臺中市,2 技職
1018,朝陽科技大學,04121010,財務金融系碩士班,D 日,M 碩士,18,5,13,2,11,2,2, -, -,1, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04121010,財務金融系,D 日,B 四技,669,214,455,50,120,55,111,46,109,55,107, -, -, -, -, -, -,8,8,06 臺中市,2 技職
1018,朝陽科技大學,04121010,財務金融系碩士在職專班,N 職,M 碩士,23,8,15,4,6,2,7, -, -,1, -,1,2, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04123011,保險金融管理系碩士班,D 日,M 碩士,20,5,15,4,11,1,3, -,1, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04123011,保險金融管理系,D 日,B 四技,611,243,368,64,74,53,91,55,95,57,96, -, -, -, -, -, -,14,12,06 臺中市,2 技職
1018,朝陽科技大學,04123011,保險金融管理系碩士在職專班,N 職,M 碩士,36,21,15,8,3,5,6,2,3,5,3, -, -, -, -,1, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04131008,企業管理系台灣產業策略發展博士班,D 日,D 博士,42,24,18,4,6,7,4,5,3,4,2,1,3,2, -,1, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04131008,企業管理系碩士班,D 日,M 碩士,45,16,29,5,14,8,13,3, -, -,1, -,1, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04131008,企業管理系,D 日,B 四技,690,196,494,49,143,47,111,41,113,47,116, -, -, -, -, -, -,12,11,06 臺中市,2 技職
1018,朝陽科技大學,04131008,企業管理系碩士在職專班,N 職,M 碩士,26,15,11,5,5,3,3,2,1,2,1,1,1,2, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04131008,企業管理系高階產業經營碩士在職專班,N 職,M 碩士,27,16,11,6,3,3,5,1,3, -, -,4, -,2, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04131008,企業管理系,N 修,B 四技,152,81,71,24,14,17,18,11,14,23,19, -, -, -, -, -, -,6,6,06 臺中市,2 技職
1018,朝陽科技大學,04132012,行銷與流通管理系碩士班,D 日,M 碩士,22,7,15,5,9,1,3,1,3, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04132012,行銷與流通管理系,D 日,B 四技,584,156,428,24,106,48,106,35,112,39,94, -, -, -, -, -, -,10,10,06 臺中市,2 技職
1018,朝陽科技大學,04132012,行銷與流通管理系_國際學生產學合作專班,D 日,B 四技,55,15,40,8,27,7,13, -, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04132012,行銷與流通管理系_香港二技專班,D 日,C 二技,5,3,2, -, -, -, -,2,1,1,1, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04132012,行銷與流通管理系,N 修,B 四技,235,137,98,20,21,16,13,29,22,52,31, -, -, -, -, -, -,20,11,06 臺中市,2 技職
1018,朝陽科技大學,04199014,銀髮產業管理系碩士班,D 日,M 碩士,31,7,24,3,9,3,8,1,3, -,4, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,04199014,銀髮產業管理系,D 日,B 四技,378,86,292,22,57,24,83,19,77,19,70, -, -, -, -, -, -,2,5,06 臺中市,2 技職
1018,朝陽科技大學,05121017,應用化學系生化科技博士班,D 日,D 博士,18,10,8,6,2,2,1, -, -,1,5, -, -, -, -,1, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,05311017,應用化學系碩士班,D 日,M 碩士,8,8, -,4, -,4, -, -, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,05311017,應用化學系,D 日,B 四技,228,150,78,24,20,42,11,37,14,35,27, -, -, -, -, -, -,12,6,06 臺中市,2 技職
1018,朝陽科技大學,05311017,應用化學系_國際學生產學合作專班,D 日,B 四技,49,23,26,12,14,6,8, -, -, -, -, -, -, -, -, -, -,5,4,06 臺中市,2 技職
1018,朝陽科技大學,05311017,應用化學系碩士在職專班,N 職,M 碩士,7,4,3, -,2,2,1,1, -, -, -,1, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,06111023,資訊與通訊系,D 日,B 四技,393,376,17,83,4,78,2,99,5,93,5, -, -, -, -, -, -,23,1,06 臺中市,2 技職
1018,朝陽科技大學,06111023,資訊與通訊系_香港二技專班,D 日,C 二技,1,1, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,06131019,資訊管理系博士班,D 日,D 博士,19,15,4,2, -,5, -,3,2,4,2, -, -, -, -,1, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,06131019,資訊管理系碩士班,D 日,M 碩士,36,25,11,12,4,12,5,1,2, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,06131019,資訊管理系,D 日,B 四技,695,377,318,104,72,88,83,87,68,91,93, -, -, -, -, -, -,7,2,06 臺中市,2 技職
1018,朝陽科技大學,06131019,資訊管理系_香港二技專班,D 日,C 二技,1,1, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,06131019,資訊管理系碩士在職專班,N 職,M 碩士,7,6,1,6, -, -,1, -, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,06131019,資訊管理系,N 修,B 四技,91,68,23,14,5,13,4,12,6,19,7, -, -, -, -, -, -,10,1,06 臺中市,2 技職
1018,朝陽科技大學,06132023,資訊與通訊系碩士班,D 日,M 碩士,55,52,3,22, -,18,2,6,1,6, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07121027,環境工程與管理系碩士班,D 日,M 碩士,40,31,9,15,3,13,5,2,1,1, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07121027,環境工程與管理系,D 日,B 四技,373,294,79,75,14,60,15,76,24,69,24, -, -, -, -, -, -,14,2,06 臺中市,2 技職
1018,朝陽科技大學,07121027,環境工程與管理系,N 職,M 碩士,5,5, -, -, -, -, -,2, -,2, -,1, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07141020,資訊工程系碩士班,D 日,M 碩士,40,36,4,20,3,10, -,4,1,2, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07141020,資訊工程系,D 日,B 四技,451,425,26,111,8,92,5,86,7,111,6, -, -, -, -, -, -,25, -,06 臺中市,2 技職
1018,朝陽科技大學,07141020,資訊工程系碩士在職專班,N 職,M 碩士,5,1,4,1,4, -, -, -, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07141020,資訊工程系,N 修,B 四技,38,36,2, -, -, -, -, -, -,26,1, -, -, -, -, -, -,10,1,06 臺中市,2 技職
1018,朝陽科技大學,07162039,航空機械系,D 日,B 四技,257,246,11,79,3,85,5,44, -,38,3, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07191026,工業工程與管理系碩士班,D 日,M 碩士,39,26,13,6,10,7,3,5, -,7, -,1, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07191026,工業工程與管理系,D 日,B 四技,410,312,98,88,17,71,27,75,29,67,25, -, -, -, -, -, -,11, -,06 臺中市,2 技職
1018,朝陽科技大學,07191026,工業工程與管理系_國際學生產學合作專班,D 日,B 四技,71,35,36,16,11,7,13,11,12, -, -, -, -, -, -, -, -,1, -,06 臺中市,2 技職
1018,朝陽科技大學,07191026,工業工程與管理系,N 職,M 碩士,5,3,2, -, -, -, -,2,1, -,1,1, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07191026,工業工程與管理系,N 修,B 四技,118,106,12,28,4,20, -,22,2,23,5, -, -, -, -, -, -,13,1,06 臺中市,2 技職
1018,朝陽科技大學,07311028,建築系建築及都市設計碩士班,D 日,M 碩士,25,13,12,5,6,6,5,1, -,1,1, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07311028,建築系,D 日,B 四技,467,179,288,42,87,52,64,33,67,35,65, -, -, -, -, -, -,17,5,06 臺中市,2 技職
1018,朝陽科技大學,07312031,景觀及都市設計系碩士班,D 日,M 碩士,18,6,12,3,6,1,1,1,3,1,1, -,1, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07312031,景觀及都市設計系,D 日,B 四技,345,140,205,48,61,35,50,21,45,30,48, -, -, -, -, -, -,6,1,06 臺中市,2 技職
1018,朝陽科技大學,07321025,營建工程系博士班,D 日,D 博士,9,7,2,1,1,1,1,1, -,1, -,2, -, -, -,1, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07321025,營建工程系碩士班,D 日,M 碩士,37,28,9,16,4,7,2,4,2,1,1, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,07321025,營建工程系,D 日,B 四技,447,335,112,94,24,72,29,84,26,75,32, -, -, -, -, -, -,10,1,06 臺中市,2 技職
1018,朝陽科技大學,07321025,營建工程系,N 職,M 碩士,5,5, -, -, -, -, -,5, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,09221035,幼兒保育系碩士班,D 日,M 碩士,45,4,41,1,11,2,8,1,13, -,6, -,2, -, -, -,1, -, -,06 臺中市,2 技職
1018,朝陽科技大學,09221035,幼兒保育系,D 日,B 四技,468,13,455,4,113,4,111,4,104,1,111, -, -, -, -, -, -, -,16,06 臺中市,2 技職
1018,朝陽科技大學,09221035,幼兒保育系碩士在職專班,N 職,M 碩士,72,9,63, -,10,1,10,1,10,3,8, -,12,2,10,2,3, -, -,06 臺中市,2 技職
1018,朝陽科技大學,09221035,幼兒保育系,N 修,B 四技,152,7,145,2,19,1,31, -,38,3,41, -, -, -, -, -, -,1,16,06 臺中市,2 技職
1018,朝陽科技大學,09231034,社會工作系碩士班,D 日,M 碩士,23,8,15,3,3,1,3,2,2,2,6, -,1, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,09231034,社會工作系,D 日,B 四技,399,73,326,20,76,15,77,17,77,16,89, -, -, -, -, -, -,5,7,06 臺中市,2 技職
1018,朝陽科技大學,09231034,社會工作系碩士在職專班,N 職,M 碩士,21,10,11,2,2,2, -,3,3,2,1, -,2,1,2, -,1, -, -,06 臺中市,2 技職
1018,朝陽科技大學,09231034,社會工作系,N 修,B 四技,31,12,19, -, -, -, -, -, -,10,18, -, -, -, -, -, -,2,1,06 臺中市,2 技職
1018,朝陽科技大學,10152036,休閒事業管理系碩士班,D 日,M 碩士,29,11,18,4,11,3,3,3,3,1,1, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,10152036,休閒事業管理系,D 日,B 四技,426,116,310,24,68,26,65,27,74,30,93, -, -, -, -, -, -,9,10,06 臺中市,2 技職
1018,朝陽科技大學,10152036,休閒事業管理系_國際學生產學合作專班,D 日,B 四技,87,39,48,9,22,12,7,14,15, -, -, -, -, -, -, -, -,4,4,06 臺中市,2 技職
1018,朝陽科技大學,10152036,休閒事業管理系_香港二技專班,D 日,C 二技,3,2,1, -, -, -, -,1, -,1,1, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,10152036,休閒事業管理系碩士在職專班,N 職,M 碩士,34,18,16,7,6,5,4, -,2,2,2,1,1,3,1, -, -, -, -,06 臺中市,2 技職
1018,朝陽科技大學,10152036,休閒事業管理系,N 修,B 四技,378,173,205,37,34,36,44,45,51,44,67, -, -, -, -, -, -,11,9,06 臺中市,2 技職
1018,朝陽科技大學,10413040,飛行與民航人員技術系,D 日,B 四技,105,82,23,50,13,32,10, -, -, -, -, -, -, -, -, -, -, -, -,06 臺中市,2 技職
1019,高雄醫學大學,03131002,心理學系,D 日,M 碩士,78,19,59,5,13,7,18,4,19,3,9, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,03131002,心理學系,D 日,B 學士,221,53,168,12,41,12,43,11,43,16,40, -, -, -, -, -, -,2,1,50 高雄市,1 一般
1019,高雄醫學大學,03141001,性別研究所,D 日,M 碩士,34,11,23,2,10,3,6,3,6,3,1, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,04133003,醫務管理暨醫療資訊學系,D 日,M 碩士,23,6,17,3,12,3,5, -, -, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,04133003,醫務管理暨醫療資訊學系,D 日,B 學士,225,57,168,14,41,8,46,15,43,19,34, -, -, -, -, -, -,1,4,50 高雄市,1 一般
1019,高雄醫學大學,04133003,醫務管理暨醫療資訊學系,N 職,M 碩士,61,17,44,9,18,4,24,2,1, -,1,2, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05111016,生物醫學暨環境生物學系,D 日,M 碩士,9,4,5,1,5,3, -, -, -, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05111016,生物醫學暨環境生物學系,D 日,B 學士,169,70,99,18,25,18,23,17,27,14,22, -, -, -, -, -, -,3,2,50 高雄市,1 一般
1019,高雄醫學大學,05121005,生物科技學系,D 日,M 碩士,10,3,7,1,5,2,2, -, -, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05121005,生物科技學系,D 日,B 學士,154,71,83,16,22,26,11,10,29,14,20, -, -, -, -, -, -,5,1,50 高雄市,1 一般
1019,高雄醫學大學,05121050,生命科學博士學位學程,D 日,D 博士,13,8,5,3,3,2, -,3, -, -,2, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05121051,生命科學院學士班,D 日,B 學士,23,11,12,6,3,4,3,1,6, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05199052,生命科學院醫藥化學暨生物科技碩士班,D 日,M 碩士,5,5, -,2, -,3, -, -, -, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05311017,醫藥暨應用化學系,D 日,D 博士,27,16,11,5,2,5,2,3,1,2,3, -,2,1,1, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05311017,醫藥暨應用化學系,D 日,M 碩士,21,13,8,5,6,3,2,4, -,1, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,05311017,醫藥暨應用化學系,D 日,B 學士,342,145,197,45,47,35,41,34,52,28,52, -, -, -, -, -, -,3,5,50 高雄市,1 一般
1019,高雄醫學大學,06132053,人工智慧健康產業應用碩士學位學程,D 日,M 碩士,6,3,3, -,3,3, -, -, -, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,07193041,生物醫學工程博士學位學程,D 日,D 博士,11,7,4,2, -,3, -, -,1,1,1,1,2, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09111044,牙醫學系,D 日,D 博士,12,8,4,3, -,2,1,2, -, -,2,1,1, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09111044,牙醫學系,D 日,M 碩士,21,15,6,6,2,4,2,4,2,1, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09111044,牙醫學系,D 日,B 學士,538,332,206,53,33,52,29,60,36,55,35,65,31,47,41, -, -, -,1,50 高雄市,1 一般
1019,高雄醫學大學,09111044,牙醫學系,N 職,M 碩士,10,5,5,2,2,2,3,1, -, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09111046,口腔衛生學系,D 日,M 碩士,8,2,6,1,3,1,2, -,1, -, -, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09111046,口腔衛生學系,D 日,B 學士,139,46,93,13,26,9,24,12,21,11,17, -, -, -, -, -, -,1,5,50 高雄市,1 一般
1019,高雄醫學大學,09111046,口腔衛生學系,N 職,M 碩士,25,8,17,3,5,4,4,1,5, -,2, -,1, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09121011,醫學研究所,D 日,D 博士,64,32,32,7,6,4,6,6,6,9,7,1,2,1,3,4,2, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09121011,醫學研究所,D 日,M 碩士,78,31,47,13,27,16,11,2,8, -,1, -, -, -, -, -, -, -, -,50 高雄市,1 一般
1019,高雄醫學大學,09121011,學士後醫學系,D 日,B 學士,252,157,95,43,21,36,27,34,27,44,19, -, -, -, -, -, -, -,1,50 高雄市,1 一般
1019,高雄醫學大學,09121011,醫學系,D 日,B 學士,860,542,318,91,54,93,43,80,70,99,45,86,51,90,54, -, -,3,1,50 高雄市,1 一般
1019,高雄醫學大學,09121011,醫學系七年制,D 日,B 學士,1,1, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -,50 高雄市,1 一般
